case_index,scenario,sentiment,urgency,a_emp_token_len,a_emp_sent_len,a_emp_ttr,a_emp_flesch_ease,a_emp_flesch_grade,a_emp_fog,a_emp_empathy_score,a_emp_formality_score,a_emp_fp_singular,a_emp_passive,a_emp_placeholder,a_emp_entity_cov,a_emp_cov_product,a_emp_cov_order_id,a_emp_cov_issue,a_emp_cov_urgency,a_emp_cov_sentiment,a_emp_cov_customer_name,a_frm_token_len,a_frm_sent_len,a_frm_ttr,a_frm_flesch_ease,a_frm_flesch_grade,a_frm_fog,a_frm_empathy_score,a_frm_formality_score,a_frm_fp_singular,a_frm_passive,a_frm_placeholder,a_frm_entity_cov,a_frm_cov_product,a_frm_cov_order_id,a_frm_cov_issue,a_frm_cov_urgency,a_frm_cov_sentiment,a_frm_cov_customer_name,b_emp_token_len,b_emp_sent_len,b_emp_ttr,b_emp_flesch_ease,b_emp_flesch_grade,b_emp_fog,b_emp_empathy_score,b_emp_formality_score,b_emp_fp_singular,b_emp_passive,b_emp_placeholder,b_emp_entity_cov,b_frm_token_len,b_frm_sent_len,b_frm_ttr,b_frm_flesch_ease,b_frm_flesch_grade,b_frm_fog,b_frm_empathy_score,b_frm_formality_score,b_frm_fp_singular,b_frm_passive,b_frm_placeholder,b_frm_entity_cov,a_rouge1_ef,a_rouge2_ef,a_rougeL_ef,a_rouge1_ec,b_rouge1_ef,b_rouge2_ef,b_rougeL_ef,b_rouge1_ec,a_style_disc_score,b_style_disc_score,delta_emp_empathy_score,delta_frm_formality_score,delta_style_disc_score,delta_emp_token_len,delta_emp_ttr,delta_emp_flesch_ease,delta_emp_fog,delta_emp_placeholder,delta_emp_entity_cov,delta_rouge1_ef,delta_rouge2_ef,kg_nodes,kg_edges,kg_density,kg_salience
77,delivery_delay,angry,high,103,4,0.7669902912621359,44.6971710526316,12.925131578947369,13.289473684210527,0.0,0.034482758620689655,0.16666666666666666,0.25,0,0.1,0.0,,0.0,1.0,0.0,0.0,42,3,0.8571428571428571,67.8246153846154,7.028717948717951,7.251282051282051,0.03225806451612903,0.0,0.0,0.0,0,0.1,0.0,,0.0,1.0,0.0,0.0,92,5,0.8043478260869565,47.252941176470614,10.891764705882352,12.447058823529412,0.0,0.034482758620689655,0.0,0.0,0,0.0,54,3,0.8333333333333334,46.09833333333336,10.970000000000002,12.266666666666667,0.03225806451612903,0.0,0.0,0.0,0,0.0,0.40298507462686567,0.15151515151515152,0.2537313432835821,0.19387755102040818,0.3676470588235294,0.10447761194029852,0.22058823529411764,0.20320855614973263,-0.06674082313681869,-0.06674082313681869,0.0,0.0,0.0,11,-0.037357534824820626,-2.555770123839011,0.8424148606811155,0,0.1,0.03533801580333629,0.047037539574853,10,7,0.07777777777777778,0.79
78,delivery_delay,polite,low,69,2,0.855072463768116,40.576785714285734,15.425158730158731,17.67936507936508,0.0,0.06896551724137931,0.6666666666666666,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60,3,0.85,45.26235294117649,11.169411764705881,13.07450980392157,0.0,0.034482758620689655,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59,2,0.8305084745762712,59.068571428571445,11.976428571428574,14.057142857142859,0.0,0.034482758620689655,1.0,0.0,0,0.0,76,3,0.8421052631578947,41.26391304347828,13.217681159420291,14.997101449275362,0.0,0.06896551724137931,0.0,0.0,0,0.0,0.4695652173913044,0.07079646017699115,0.191304347826087,0.2432432432432432,0.365079365079365,0.016129032258064516,0.14285714285714285,0.26950354609929084,-0.034482758620689655,0.034482758620689655,0.0,-0.034482758620689655,-0.06896551724137931,10,0.02456398919184477,-18.49178571428571,3.622222222222222,0,0.0,0.10448585231193941,0.054667427918926634,6,4,0.13333333333333333,0.75
79,delivery_delay,neutral,medium,52,3,0.8461538461538461,56.64500000000001,9.333333333333332,12.233333333333334,0.03225806451612903,0.034482758620689655,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60,3,0.85,35.306190476190494,12.97214285714286,15.323809523809524,0.03225806451612903,0.06896551724137931,0.0,0.3333333333333333,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57,3,0.8596491228070176,55.39833333333334,10.004074074074076,12.385185185185186,0.0,0.034482758620689655,0.0,0.0,0,0.0,77,4,0.8441558441558441,38.683538732394396,12.273345070422536,14.423943661971832,0.03225806451612903,0.10344827586206896,0.0,0.0,0,0.0,0.11538461538461538,0.0,0.07692307692307691,0.21383647798742136,0.3492063492063492,0.04838709677419355,0.12698412698412698,0.20606060606060606,0.034482758620689655,0.03670745272525028,0.03225806451612903,-0.034482758620689655,-0.0022246941045606233,-5,-0.013495276653171406,1.2466666666666697,-0.1518518518518519,0,0.0,-0.23382173382173382,-0.04838709677419355,7,6,0.14285714285714285,0.7357142857142858
80,delivery_delay,frustrated,high,31,2,0.8709677419354839,90.01405172413794,4.306379310344827,5.800000000000001,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,2,0.8653846153846154,38.66545918367348,13.952755102040818,15.514285714285714,0.0,0.034482758620689655,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103,2,0.9514563106796117,16.387755102040842,23.1465306122449,24.90612244897959,0.0,0.06896551724137931,0.0,0.5,0,0.0,52,3,0.8269230769230769,32.53333333333333,12.613617021276596,13.926241134751775,0.0,0.06896551724137931,0.0,0.0,0,0.0,0.1794871794871795,0.026315789473684213,0.07692307692307693,0.18461538461538457,0.27586206896551724,0.013986013986013986,0.12413793103448276,0.12060301507537688,0.034482758620689655,0.0,0.0,-0.034482758620689655,0.034482758620689655,-72,-0.0804885687441278,73.6262966220971,-19.10612244897959,0,0.0,-0.09637488947833775,0.012329775487670227,7,6,0.14285714285714285,0.7714285714285715
81,delivery_delay,angry,high,31,2,0.9354838709677419,78.34508620689657,5.933965517241379,8.558620689655172,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41,2,0.8292682926829268,54.71942307692311,10.471410256410259,10.876923076923077,0.03225806451612903,0.0,0.0,0.0,0,0.09090909090909091,0.0,0.0,0.0,1.0,0.0,0.0,72,4,0.8055555555555556,52.72705882352943,10.128235294117648,10.917647058823531,0.0,0.034482758620689655,0.0,0.0,0,0.0,60,3,0.8166666666666667,47.39190476190478,11.286428571428576,11.038095238095238,0.06451612903225806,0.0,0.0,0.0,0,0.0,0.29411764705882354,0.06060606060606061,0.14705882352941177,0.1176470588235294,0.467741935483871,0.14754098360655737,0.24193548387096775,0.2057142857142857,-0.03225806451612903,-0.09899888765294772,0.0,0.0,0.06674082313681869,-41,0.1299283154121863,25.618027383367135,-2.35902636916836,0,0.0,-0.17362428842504746,-0.08693492300049677,11,14,0.12727272727272726,0.8
82,delivery_delay,polite,low,65,2,0.8461538461538461,50.70944915254239,13.515000000000004,15.189830508474579,0.0,0.034482758620689655,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64,3,0.796875,39.89500000000004,12.663333333333338,15.333333333333332,0.03225806451612903,0.06896551724137931,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,3,0.803030303030303,59.63500000000003,9.910000000000004,11.333333333333336,0.0,0.0,0.0,0.0,0,0.0,75,3,0.8266666666666667,24.58127450980396,15.461764705882356,17.890196078431373,0.03225806451612903,0.06896551724137931,0.0,0.0,0,0.0,0.5042016806722689,0.188034188034188,0.2689075630252101,0.1843971631205674,0.37209302325581395,0.047244094488188976,0.13953488372093023,0.2535211267605634,0.0022246941045606233,0.03670745272525028,0.0,0.0,-0.034482758620689655,-1,0.04312354312354316,-8.925550847457643,3.856497175141243,0,0.0,0.13210865741645494,0.14079009354599903,7,6,0.14285714285714285,0.7785714285714286
83,delivery_delay,neutral,medium,53,2,0.8490566037735849,58.19955882352944,11.47656862745098,12.55294117647059,0.0,0.0,0.0,0.0,0,0.0,0.0,,0.0,0.0,0.0,0.0,76,3,0.7763157894736842,43.40206572769955,13.085070422535214,15.100469483568077,0.03225806451612903,0.034482758620689655,0.0,0.0,0,0.0,0.0,,0.0,0.0,0.0,0.0,49,2,0.8367346938775511,58.78250000000003,10.898404255319154,11.953191489361704,0.03225806451612903,0.0,0.0,0.0,0,0.0,76,3,0.7763157894736842,43.40206572769955,13.085070422535214,15.100469483568077,0.03225806451612903,0.034482758620689655,0.0,0.0,0,0.0,0.45901639344262296,0.16666666666666666,0.180327868852459,0.16216216216216217,0.423728813559322,0.10344827586206898,0.18644067796610167,0.16666666666666669,0.0022246941045606233,0.034482758620689655,-0.03225806451612903,0.0,-0.03225806451612903,4,0.012321909896033878,-0.5829411764705839,0.5997496871088863,0,0.0,0.035287579883300946,0.06321839080459768,7,4,0.09523809523809523,0.7214285714285715
84,delivery_delay,frustrated,high,35,2,0.8285714285714286,67.03295454545456,8.008636363636366,10.236363636363638,0.0,0.034482758620689655,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,2,0.868421052631579,38.16500000000002,12.407777777777778,12.755555555555556,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78,3,0.7948717948717948,62.90103603603605,10.613783783783788,12.02882882882883,0.03225806451612903,0.0,0.5,0.0,0,0.0,39,2,0.8461538461538461,40.515000000000015,12.080000000000002,12.755555555555556,0.0,0.0,0.0,0.0,0,0.0,0.20289855072463767,0.02985074626865672,0.11594202898550725,0.15,0.2181818181818182,0.037037037037037035,0.1272727272727273,0.19875776397515527,-0.034482758620689655,0.03225806451612903,-0.03225806451612903,0.0,-0.06674082313681869,-43,0.0336996336996338,4.131918509418512,-1.7924651924651922,0,0.0,-0.015283267457180533,-0.007186290768380316,8,8,0.14285714285714285,0.76875
85,delivery_delay,angry,high,77,3,0.8181818181818182,46.97671361502347,12.58647887323944,12.846948356807514,0.0,0.034482758620689655,0.0,0.0,0,0.0,0.0,,0.0,0.0,0.0,0.0,36,2,0.8888888888888888,52.72705882352943,10.128235294117648,10.329411764705883,0.03225806451612903,0.0,0.0,0.0,0,0.0,0.0,,0.0,0.0,0.0,0.0,83,4,0.8313253012048193,52.15599025974029,10.766850649350651,11.855844155844157,0.0,0.034482758620689655,0.0,0.0,0,0.0,36,2,0.8888888888888888,52.72705882352943,10.128235294117648,10.329411764705883,0.03225806451612903,0.0,0.0,0.0,0,0.0,0.39999999999999997,0.0970873786407767,0.17142857142857143,0.13095238095238096,0.34234234234234234,0.09174311926605505,0.12612612612612614,0.11494252873563218,-0.06674082313681869,-0.06674082313681869,0.0,0.0,0.0,-6,-0.013143483023001057,-5.179276644716822,0.9911042009633579,0,0.0,0.057657657657657624,0.005344259374721647,10,6,0.06666666666666667,0.8049
86,delivery_delay,polite,low,74,3,0.8378378378378378,60.8813043478261,10.48144927536232,10.93913043478261,0.0,0.0,0.0,0.0,0,0.0,0.0,,0.0,0.0,0.0,0.0,87,4,0.8620689655172413,34.72292721518991,13.322626582278485,16.001265822784813,0.0,0.034482758620689655,0.0,0.5,0,0.14285714285714285,0.0,,0.0,1.0,0.0,0.0,80,3,0.8,61.75779279279281,10.773243243243243,11.488288288288288,0.0,0.0,0.0,0.0,0,0.0,63,3,0.9047619047619048,50.413333333333355,10.865000000000002,12.466666666666669,0.06451612903225806,0.0,0.0,0.3333333333333333,0,0.0,0.40540540540540543,0.0821917808219178,0.1891891891891892,0.178343949044586,0.3969465648854961,0.06201550387596899,0.18320610687022904,0.19753086419753088,0.034482758620689655,-0.06451612903225806,0.0,0.034482758620689655,0.09899888765294772,-6,0.037837837837837784,-0.8764884449667107,-0.5491578535056778,0,0.0,0.008458840519909305,0.020176276945948812,7,4,0.09523809523809523,0.75
87,delivery_delay,neutral,medium,53,3,0.8679245283018868,57.31380952380957,9.322857142857146,11.431292517006803,0.0,0.034482758620689655,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74,3,0.8648648648648649,29.55774509803925,14.767647058823531,15.537254901960786,0.03225806451612903,0.06896551724137931,0.0,0.0,0,0.14285714285714285,0.0,1.0,0.0,0.0,0.0,0.0,113,5,0.8849557522123894,61.26338461538462,9.88161538461539,11.781538461538462,0.03225806451612903,0.034482758620689655,0.3333333333333333,0.0,0,0.0,48,3,0.8958333333333334,48.66341085271321,10.032558139534885,11.314728682170543,0.03225806451612903,0.034482758620689655,0.0,0.0,0,0.0,0.42372881355932207,0.05172413793103448,0.1864406779661017,0.19230769230769226,0.3108108108108108,0.0547945205479452,0.13513513513513511,0.1895734597156398,0.0022246941045606233,0.0,-0.03225806451612903,0.034482758620689655,0.0022246941045606233,-60,-0.017031223910502602,-3.9495750915750563,-0.35024594453165925,0,0.0,0.11291800274851127,-0.0030703826169107204,7,6,0.14285714285714285,0.8357142857142856
88,delivery_delay,frustrated,high,43,3,0.9302325581395349,72.74666666666668,6.425000000000001,7.333333333333335,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79,3,0.8734177215189873,46.544885844748876,12.812328767123287,15.212785388127854,0.03225806451612903,0.0,0.0,0.3333333333333333,0,0.125,0.0,0.0,0.0,1.0,0.0,0.0,102,3,0.9117647058823529,23.303859649122813,17.87578947368421,19.824561403508774,0.0,0.06896551724137931,0.0,0.0,0,0.0,44,2,0.8409090909090909,41.5884756097561,12.551341463414637,13.078048780487805,0.0,0.0,0.0,0.0,0,0.0,0.2982456140350877,0.14285714285714285,0.1754385964912281,0.15037593984962405,0.27941176470588236,0.029850746268656716,0.11764705882352942,0.14893617021276595,-0.03225806451612903,-0.06896551724137931,0.0,0.0,0.03670745272525028,-59,0.01846785225718195,49.44280701754387,-12.491228070175438,0,0.0,0.018833849329205343,0.11300639658848613,8,8,0.14285714285714285,0.7375
89,delivery_delay,angry,high,53,3,0.9245283018867925,79.93833333333336,6.2500000000000036,9.066666666666668,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64,3,0.796875,49.76500000000004,11.286666666666669,12.666666666666666,0.03225806451612903,0.034482758620689655,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,2,0.8627450980392157,55.18250000000002,11.400531914893623,13.65531914893617,0.0,0.034482758620689655,0.0,0.0,0,0.0,75,4,0.7733333333333333,47.66964285714289,10.957857142857144,12.714285714285715,0.03225806451612903,0.06896551724137931,0.0,0.0,0,0.0,0.4,0.037037037037037035,0.16363636363636366,0.17687074829931973,0.41025641025641024,0.10434782608695652,0.18803418803418803,0.20833333333333334,0.0022246941045606233,0.0022246941045606233,0.0,-0.034482758620689655,0.0,2,0.06178320384757674,24.755833333333342,-4.588652482269502,0,0.0,-0.01025641025641022,-0.06731078904991948,8,8,0.14285714285714285,0.8375
90,delivery_delay,polite,low,48,2,0.8541666666666666,56.59000000000002,11.080000000000002,11.808695652173913,0.0,0.034482758620689655,0.0,0.0,0,0.0,0.0,,0.0,0.0,0.0,0.0,61,3,0.8688524590163934,48.64270114942531,11.277586206896554,13.250574712643678,0.0,0.0,0.0,0.0,0,0.14285714285714285,0.0,,0.0,1.0,0.0,0.0,66,3,0.7878787878787878,61.97714285714288,9.831746031746032,10.304761904761905,0.0,0.034482758620689655,0.0,0.0,0,0.0,62,3,0.8870967741935484,49.518421052631595,11.07263157894737,13.2140350877193,0.0,0.034482758620689655,0.0,0.0,0,0.0,0.41904761904761906,0.0970873786407767,0.26666666666666666,0.19718309859154928,0.36363636363636365,0.050420168067226885,0.18181818181818182,0.23899371069182387,-0.034482758620689655,0.0,0.0,-0.034482758620689655,-0.034482758620689655,-18,0.06628787878787878,-5.387142857142862,1.5039337474120078,0,0.0,0.05541125541125541,0.04666721057354981,7,4,0.09523809523809523,0.75
91,delivery_delay,neutral,medium,58,3,0.8448275862068966,54.404848484848515,10.225454545454546,13.15151515151515,0.03225806451612903,0.034482758620689655,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75,4,0.8533333333333334,42.77411764705883,11.516470588235293,11.505882352941178,0.0,0.06896551724137931,0.0,0.0,0,0.2857142857142857,0.0,1.0,0.0,1.0,0.0,0.0,48,2,0.8125,60.26826086956524,10.566956521739133,12.678260869565218,0.06451612903225806,0.0,0.0,0.0,0,0.0,60,3,0.8666666666666667,48.25212121212124,11.083636363636362,10.969696969696969,0.03225806451612903,0.034482758620689655,0.0,0.0,0,0.0,0.384,0.03252032520325203,0.144,0.19480519480519484,0.41176470588235287,0.18000000000000002,0.23529411764705882,0.17931034482758623,0.06674082313681869,0.06674082313681869,-0.03225806451612903,0.034482758620689655,0.0,10,0.032327586206896575,-5.8634123847167245,0.4732542819499326,0,0.0,-0.027764705882352858,-0.147479674796748,7,6,0.14285714285714285,0.7357142857142858
92,delivery_delay,frustrated,high,52,2,0.8269230769230769,63.020000000000024,10.68,11.600000000000001,0.03225806451612903,0.034482758620689655,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64,3,0.84375,56.815000000000026,10.303333333333338,11.333333333333336,0.03225806451612903,0.034482758620689655,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62,3,0.8387096774193549,56.939473684210554,10.037543859649123,11.108771929824563,0.03225806451612903,0.10344827586206896,0.6666666666666666,0.0,0,0.0,62,3,0.8548387096774194,53.52079096045199,10.680000000000003,11.256497175141243,0.0,0.0,0.0,0.0,0,0.0,0.4363636363636364,0.16666666666666669,0.2727272727272727,0.17808219178082194,0.4444444444444445,0.10434782608695653,0.22222222222222224,0.2207792207792208,0.0,-0.07119021134593993,0.0,0.034482758620689655,0.07119021134593993,-10,-0.011786600496277999,6.08052631578947,0.49122807017543835,0,0.0,-0.008080808080808077,0.062318840579710155,7,6,0.14285714285714285,0.8357142857142857
93,delivery_delay,angry,high,53,3,0.8301886792452831,63.01833333333336,8.610000000000003,8.266666666666667,0.0,0.0,0.0,0.0,0,0.125,0.25,,0.0,0.0,0.0,0.0,41,2,0.8536585365853658,48.2117307692308,11.379102564102567,11.902564102564103,0.03225806451612903,0.0,0.0,0.0,0,0.0,0.0,,0.0,0.0,0.0,0.0,37,2,0.8918918918918919,61.90568181818185,8.723787878787878,9.024242424242425,0.0,0.0,0.0,0.0,0,0.0,41,2,0.8536585365853658,48.2117307692308,11.379102564102567,11.902564102564103,0.03225806451612903,0.0,0.0,0.0,0,0.0,0.4044943820224719,0.13793103448275865,0.20224719101123595,0.14864864864864866,0.41666666666666663,0.14285714285714285,0.19444444444444445,0.13740458015267176,-0.03225806451612903,-0.03225806451612903,0.0,0.0,0.0,16,-0.06170321264660883,1.1126515151515122,-0.7575757575757578,0,0.125,-0.01217228464419473,-0.004926108374384203,8,5,0.08928571428571429,0.825
94,delivery_delay,polite,low,81,3,0.8765432098765432,52.86800000000002,12.096,12.666666666666668,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53,3,0.8867924528301887,37.25750000000002,12.037500000000005,14.733333333333333,0.0,0.034482758620689655,0.0,0.0,0,0.14285714285714285,0.0,0.0,0.0,1.0,0.0,0.0,67,3,0.8208955223880597,33.639289617486355,13.618688524590166,16.002185792349728,0.06451612903225806,0.0,0.0,0.0,0,0.0,57,3,0.9122807017543859,37.93782051282054,12.273846153846154,13.856410256410255,0.0,0.034482758620689655,0.0,0.0,0,0.0,0.4227642276422764,0.049586776859504134,0.13008130081300814,0.17543859649122806,0.5043478260869565,0.2831858407079646,0.3826086956521739,0.26582278481012656,0.034482758620689655,0.09899888765294772,-0.06451612903225806,0.0,-0.06451612903225806,14,0.05564768748848348,19.22871038251367,-3.33551912568306,0,0.0,-0.0815835984446801,-0.23359906384846046,7,6,0.14285714285714285,0.7999999999999999
95,delivery_delay,neutral,medium,55,3,0.8363636363636363,62.34166666666668,8.870000000000001,11.548717948717949,0.03225806451612903,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,3,0.9090909090909091,52.640000000000015,9.146666666666668,10.328205128205129,0.03225806451612903,0.034482758620689655,0.0,0.0,0,0.14285714285714285,0.0,0.0,0.0,1.0,0.0,0.0,54,3,0.8333333333333334,63.5094117647059,8.624313725490197,11.505882352941178,0.03225806451612903,0.0,0.0,0.0,0,0.0,54,3,0.8703703703703703,46.954625850340165,10.76775510204082,11.431292517006803,0.03225806451612903,0.034482758620689655,0.0,0.0,0,0.0,0.4175824175824176,0.0449438202247191,0.17582417582417584,0.17333333333333334,0.45544554455445546,0.10101010101010102,0.2376237623762376,0.174496644295302,0.034482758620689655,0.034482758620689655,0.0,0.0,0.0,1,0.003030303030302939,-1.1677450980392194,0.04283559577677032,0,0.0,-0.037863126972037864,-0.05606628078538192,7,6,0.14285714285714285,0.7357142857142858
96,delivery_delay,frustrated,high,93,2,0.8494623655913979,35.74121212121213,15.561363636363634,17.187878787878788,0.0,0.034482758620689655,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56,3,0.875,58.532941176470615,9.318431372549021,10.721568627450981,0.06451612903225806,0.034482758620689655,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89,3,0.8651685393258427,42.968565891472906,14.38767441860465,15.652713178294574,0.0,0.0,0.0,0.0,0,0.0,55,3,0.8909090909090909,57.94233333333335,9.318000000000001,10.666666666666668,0.06451612903225806,0.034482758620689655,0.0,0.0,0,0.0,0.460431654676259,0.072992700729927,0.15827338129496404,0.2,0.36496350364963503,0.059259259259259255,0.18978102189781018,0.12359550561797754,-0.06451612903225806,-0.030033370411568408,0.0,0.0,-0.034482758620689655,4,-0.015706173734444828,-7.227353770260777,1.5351656095842134,0,0.0,0.09546815102662398,0.013733441470667747,7,6,0.14285714285714285,0.8357142857142857
97,delivery_delay,angry,high,82,4,0.8780487804878049,58.748198051948066,9.847370129870132,11.336363636363638,0.0,0.0,0.0,0.0,0,0.09090909090909091,0.0,,0.0,1.0,0.0,0.0,57,3,0.8421052631578947,49.48233333333337,10.498000000000001,10.666666666666668,0.03225806451612903,0.0,0.0,0.0,0,0.09090909090909091,0.0,,0.0,1.0,0.0,0.0,104,3,0.9230769230769231,15.24909090909091,19.330505050505057,20.472727272727276,0.03225806451612903,0.034482758620689655,0.0,0.0,0,0.0,51,3,0.8431372549019608,48.73333333333335,10.35404255319149,10.521985815602838,0.03225806451612903,0.034482758620689655,0.0,0.0,0,0.0,0.40625,0.17460317460317462,0.25,0.16267942583732056,0.3698630136986301,0.08333333333333333,0.1643835616438356,0.1038961038961039,-0.03225806451612903,0.0,-0.03225806451612903,-0.034482758620689655,-0.03225806451612903,-22,-0.04502814258911825,43.499107142857156,-9.136363636363638,0,0.09090909090909091,0.036386986301369884,0.09126984126984129,11,7,0.06363636363636363,0.796
98,delivery_delay,polite,low,32,2,0.9375,73.17000000000003,6.780000000000001,7.333333333333333,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83,3,0.8674698795180723,35.4631981981982,14.440810810810813,16.353153153153155,0.03225806451612903,0.0,0.0,0.0,0,0.14285714285714285,0.0,0.0,0.0,1.0,0.0,0.0,77,3,0.8311688311688312,53.49831050228312,11.842465753424658,13.568949771689498,0.03225806451612903,0.034482758620689655,0.0,0.0,0,0.0,52,3,0.9038461538461539,32.53333333333333,12.613617021276596,13.075177304964539,0.0,0.034482758620689655,0.0,0.0,0,0.0,0.28846153846153844,0.0196078431372549,0.11538461538461539,0.15254237288135591,0.33057851239669417,0.033613445378151266,0.16528925619834708,0.17391304347826086,-0.03225806451612903,0.03225806451612903,-0.03225806451612903,-0.034482758620689655,-0.06451612903225806,-45,0.10633116883116878,19.671689497716912,-6.235616438356165,0,0.0,-0.04211697393515573,-0.014005602240896364,7,6,0.14285714285714285,0.7642857142857143
99,delivery_delay,neutral,medium,29,2,0.9310344827586207,74.06583333333336,6.282407407407408,8.362962962962964,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,2,0.8571428571428571,49.23347826086959,12.10608695652174,13.547826086956523,0.03225806451612903,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72,3,0.7916666666666666,41.99892156862748,13.032352941176473,13.184313725490197,0.06451612903225806,0.0,0.0,0.0,0,0.0,45,2,0.8666666666666667,47.2915697674419,12.004302325581396,14.181395348837208,0.0,0.0,0.0,0.0,0,0.0,0.4383561643835616,0.1408450704225352,0.19178082191780824,0.08196721311475409,0.4821428571428572,0.16363636363636364,0.30357142857142855,0.08536585365853658,-0.03225806451612903,0.06451612903225806,-0.06451612903225806,0.0,-0.0967741935483871,-43,0.13936781609195403,32.06691176470588,-4.821350762527233,0,0.0,-0.04378669275929559,-0.022791293213828445,7,6,0.14285714285714285,0.7357142857142858
